Index;ax;ay;az;gx;gy;gz
3328;-0.13;0.12;1.04;3.66;-0.55;-16.66
3329;-0.14;0.11;1.03;6.41;-1.59;-17.76
3330;-0.15;0.09;1.02;7.51;-1.65;-18.31
3331;-0.16;0.08;1.02;6.71;-1.10;-16.36
3332;-0.17;0.07;1.02;5.49;-0.31;-13.00
3333;-0.17;0.06;1.01;4.03;-0.12;-9.64
3334;-0.18;0.06;1.01;2.50;0.12;-7.45
3335;-0.19;0.05;1.01;1.04;0.61;-5.25
3336;-0.19;0.06;1.01;-0.31;0.43;-3.05
3337;-0.18;0.07;1.00;-0.92;0.06;-1.16
3338;-0.19;0.07;1.00;-0.37;-0.24;-0.43
3339;-0.19;0.07;1.00;1.10;-0.67;0.31
3340;-0.19;0.08;1.00;2.69;-1.65;0.12
3341;-0.19;0.08;1.00;4.76;-2.26;-0.79
3342;-0.20;0.08;0.99;6.47;-2.32;-1.95
3343;-0.21;0.08;0.99;7.75;-1.89;-2.93
3344;-0.21;0.09;0.98;7.87;-1.28;-3.05
3345;-0.21;0.11;0.98;8.06;-0.79;-2.20
3346;-0.22;0.11;0.98;8.67;-0.67;-0.06
3347;-0.22;0.11;0.98;8.91;-0.92;2.62
3348;-0.21;0.12;0.97;7.14;-0.67;5.74
3349;-0.22;0.15;0.98;4.82;0.12;8.97
3350;-0.22;0.17;0.97;2.93;1.16;12.45
3351;-0.24;0.20;0.97;2.01;2.20;13.67
3352;-0.23;0.23;0.97;1.65;4.03;13.85
3353;-0.23;0.25;0.97;2.69;5.55;13.85
3354;-0.23;0.27;0.97;5.49;7.02;13.92
3355;-0.22;0.29;0.97;8.48;8.12;14.22
3356;-0.21;0.29;0.96;11.47;8.42;15.01
3357;-0.21;0.29;0.95;14.22;7.93;15.99
3358;-0.22;0.28;0.93;16.66;6.23;18.37
3359;-0.23;0.27;0.92;17.70;4.33;22.77
3360;-0.24;0.27;0.89;16.11;2.50;28.69
3361;-0.23;0.29;0.87;12.51;1.28;35.28
3362;-0.23;0.27;0.89;9.34;-0.06;40.47
3363;-0.22;0.23;0.92;7.69;0.61;45.72
3364;-0.19;0.19;0.95;6.29;3.78;52.61
3365;-0.17;0.13;0.98;3.85;9.52;60.36
3366;-0.14;0.11;1.00;-0.31;15.75;68.60
3367;-0.12;0.09;1.01;-4.58;21.18;76.05
3368;-0.12;0.09;1.03;-8.24;24.90;81.85
3369;-0.11;0.08;1.04;-10.25;26.67;85.88
3370;-0.09;0.06;1.06;-10.44;26.31;86.91
3371;-0.08;0.04;1.07;-7.63;24.17;85.39
3372;-0.08;-0.00;1.09;-3.17;20.94;82.40
3373;-0.08;-0.07;1.10;2.38;17.40;78.80
3374;-0.06;-0.12;1.10;6.47;14.28;75.81
3375;-0.05;-0.17;1.10;8.85;10.86;72.94
3376;-0.05;-0.21;1.10;8.91;7.87;70.56
3377;-0.04;-0.26;1.11;6.96;5.74;69.40
3378;-0.03;-0.29;1.12;3.42;4.21;69.34
3379;-0.01;-0.30;1.14;-1.10;3.42;69.70
3380;0.00;-0.32;1.16;-5.19;3.36;69.27
3381;0.02;-0.33;1.17;-8.61;3.91;67.99
3382;0.04;-0.33;1.17;-10.80;4.82;65.98
3383;0.05;-0.33;1.17;-11.66;4.82;63.17
3384;0.07;-0.34;1.17;-11.23;3.91;59.81
3385;0.09;-0.34;1.17;-9.46;1.95;55.73
3386;0.10;-0.37;1.18;-6.04;-1.71;49.50
3387;0.11;-0.41;1.18;-2.62;-5.49;42.24
3388;0.12;-0.42;1.18;-1.22;-8.73;34.30
3389;0.11;-0.44;1.16;-0.06;-12.70;25.88
3390;0.11;-0.44;1.14;0.61;-16.05;18.25
3391;0.10;-0.45;1.12;0.98;-19.04;10.86
3392;0.08;-0.44;1.10;1.04;-21.61;3.05
3393;0.07;-0.43;1.07;0.37;-22.83;-3.78
3394;0.05;-0.41;1.05;-0.61;-23.01;-10.13
3395;0.03;-0.39;1.03;-0.55;-22.46;-17.15
3396;0.01;-0.38;1.02;0.31;-21.18;-23.32
3397;0.00;-0.39;1.02;1.83;-19.10;-28.81
3398;-0.01;-0.38;1.02;2.50;-15.69;-33.57
3399;-0.02;-0.36;1.01;3.42;-11.35;-38.39
3400;-0.03;-0.35;1.00;5.19;-6.59;-41.99
3401;-0.04;-0.35;0.98;5.13;-2.56;-45.23
3402;-0.03;-0.30;0.99;2.75;1.10;-49.01
3403;-0.02;-0.27;1.01;1.34;3.97;-54.08
3404;-0.02;-0.25;1.03;2.26;5.74;-59.63
3405;-0.04;-0.22;1.04;4.27;7.02;-64.94
3406;-0.04;-0.22;1.05;6.96;8.18;-67.69
3407;-0.04;-0.22;1.05;8.79;8.85;-69.27
3408;-0.05;-0.20;1.04;8.48;8.30;-72.33
3409;-0.06;-0.20;1.03;6.35;6.29;-76.17
3410;-0.10;-0.18;1.02;2.99;3.42;-79.47
3411;-0.11;-0.16;1.01;0.00;0.79;-80.44
3412;-0.13;-0.15;1.02;-2.20;-1.28;-80.63
3413;-0.12;-0.14;1.02;-3.36;-3.54;-81.73
3414;-0.15;-0.17;1.02;-4.46;-5.86;-84.23
3415;-0.16;-0.14;1.02;-8.61;-5.62;-87.77
3416;-0.15;-0.09;1.01;-14.16;-5.68;-88.01
3417;-0.16;-0.04;0.99;-18.19;-7.02;-87.83
3418;-0.16;0.02;0.98;-21.12;-9.22;-93.14
3419;-0.17;0.12;0.98;-22.22;-11.96;-98.45
3420;-0.16;0.20;0.98;-19.96;-14.10;-101.99
3421;-0.18;0.22;0.97;-14.59;-15.01;-107.06
3422;-0.19;0.26;0.97;-10.07;-13.98;-109.86
3423;-0.19;0.28;0.97;-6.10;-12.02;-110.11
3424;-0.21;0.28;0.97;-3.48;-9.46;-109.56
3425;-0.19;0.31;0.96;-3.91;-6.29;-107.97
3426;-0.21;0.34;0.96;-5.98;-4.76;-104.92
3427;-0.19;0.42;0.97;-8.73;-3.72;-100.10
3428;-0.14;0.49;0.97;-10.31;-4.27;-94.97
3429;-0.15;0.52;0.97;-9.52;-7.08;-91.86
3430;-0.16;0.57;0.97;-8.67;-9.22;-88.68
3431;-0.14;0.60;0.96;-6.29;-12.02;-82.58
3432;-0.16;0.62;0.96;-2.75;-15.75;-77.21
3433;-0.15;0.64;0.95;-0.12;-17.82;-71.47
3434;-0.16;0.65;0.95;2.38;-19.10;-66.77
3435;-0.17;0.67;0.95;4.39;-19.47;-62.13
3436;-0.17;0.66;0.94;5.74;-18.68;-55.54
3437;-0.18;0.65;0.92;6.65;-16.78;-49.93
3438;-0.20;0.65;0.92;6.65;-14.71;-43.76
3439;-0.20;0.62;0.90;7.14;-13.00;-36.07
3440;-0.21;0.59;0.89;6.47;-10.38;-29.05
3441;-0.22;0.58;0.89;5.25;-8.30;-19.35
3442;-0.21;0.55;0.90;5.31;-6.53;-10.13
3443;-0.21;0.52;0.91;5.86;-4.52;-3.11
3444;-0.22;0.49;0.91;6.65;-2.50;3.60
3445;-0.23;0.45;0.90;7.81;-1.34;11.96
3446;-0.24;0.42;0.90;8.36;-0.06;19.04
3447;-0.23;0.40;0.91;8.18;1.22;25.45
3448;-0.21;0.37;0.92;8.73;1.95;31.37
3449;-0.20;0.34;0.93;8.97;3.23;35.95
3450;-0.18;0.31;0.95;9.22;4.39;37.72
3451;-0.18;0.29;0.96;10.44;5.43;38.82
3452;-0.18;0.26;0.98;12.21;6.47;40.71
3453;-0.18;0.22;0.99;14.89;7.87;43.58
3454;-0.17;0.17;0.99;16.72;8.79;46.81
3455;-0.18;0.14;1.00;16.85;9.77;48.65
3456;-0.17;0.10;1.01;15.87;10.50;51.88
3457;-0.16;0.06;1.03;15.01;10.50;57.62
3458;-0.15;0.02;1.04;13.73;9.89;62.87
3459;-0.12;-0.01;1.05;11.35;8.54;67.81
3460;-0.11;-0.02;1.05;8.12;6.16;69.52
3461;-0.12;-0.03;1.05;4.76;3.11;69.34
3462;-0.12;-0.03;1.04;2.69;-0.24;69.27
3463;-0.13;-0.04;1.03;2.50;-3.54;67.57
3464;-0.14;-0.02;1.02;3.42;-5.86;63.84
3465;-0.12;-0.00;1.02;5.86;-7.51;59.39
3466;-0.13;-0.03;1.02;10.93;-8.61;54.02
3467;-0.15;-0.07;1.03;15.93;-7.87;48.52
3468;-0.14;-0.10;1.03;18.92;-5.37;44.92
3469;-0.14;-0.15;1.03;20.57;-2.50;42.60
3470;-0.15;-0.19;1.02;19.78;0.92;40.34
3471;-0.16;-0.19;1.01;17.15;3.91;38.70
3472;-0.18;-0.20;1.00;14.10;5.25;37.66
3473;-0.18;-0.21;1.00;10.31;6.23;37.84
3474;-0.18;-0.20;1.01;5.98;7.02;37.23
3475;-0.16;-0.19;1.01;1.95;7.14;35.58
3476;-0.16;-0.18;1.02;-0.12;6.96;32.04
3477;-0.14;-0.16;1.02;-1.22;7.20;28.14
3478;-0.13;-0.14;1.03;-0.55;7.57;23.32
3479;-0.13;-0.13;1.02;1.40;7.93;18.13
3480;-0.14;-0.12;1.01;3.72;7.69;12.76
3481;-0.15;-0.12;1.00;6.16;7.20;8.00
3482;-0.15;-0.11;0.99;7.69;6.84;4.27
3483;-0.15;-0.11;0.99;8.97;6.47;1.10
3484;-0.16;-0.12;0.99;9.89;6.29;-1.40
3485;-0.17;-0.13;0.99;9.34;6.84;-3.05
3486;-0.18;-0.13;1.00;6.96;8.42;-3.85
3487;-0.18;-0.12;1.00;3.36;9.77;-4.03
3488;-0.18;-0.10;1.00;-0.43;10.99;-3.66
3489;-0.18;-0.07;1.01;-3.54;12.08;-3.17
3490;-0.17;-0.04;1.02;-4.76;12.94;-2.81
3491;-0.16;-0.01;1.02;-4.27;12.82;-3.30
3492;-0.14;0.01;1.04;-2.75;12.02;-4.64
3493;-0.12;0.03;1.06;-0.37;10.74;-6.77
3494;-0.13;0.03;1.07;2.62;9.34;-8.18
3495;-0.13;0.01;1.08;4.27;7.81;-7.81
3496;-0.13;0.00;1.09;4.03;6.59;-7.14
3497;-0.13;0.01;1.09;2.01;5.92;-6.04
3498;-0.13;0.02;1.10;0.18;4.27;-4.82
3499;-0.11;0.03;1.10;-0.67;2.32;-3.78
3500;-0.12;0.04;1.10;-0.12;-0.37;-4.39
3501;-0.13;0.04;1.09;0.49;-2.32;-5.07
3502;-0.14;0.03;1.07;1.53;-3.97;-4.82
3503;-0.16;0.02;1.05;1.22;-5.07;-3.85
3504;-0.17;0.03;1.03;-0.43;-5.49;-3.42
3505;-0.20;0.05;1.01;-1.77;-4.70;-3.72
3506;-0.21;0.05;1.01;-2.69;-3.17;-3.42
3507;-0.20;0.06;1.00;-2.32;-1.65;-1.89
3508;-0.20;0.04;1.00;-0.85;-0.43;-0.31
3509;-0.18;0.03;1.00;0.73;0.18;0.55
3510;-0.18;0.01;1.00;1.53;0.24;0.37
